243,541
914,541
1110,541
1476,541
1583,541
1953,541
2067,541
2212,541
2405,541
2541,541
2592,541
2748,541
2851,541
2948,541
196,1082
342,1082
652,1082
1147,1082
1911,1082
2010,1082
2079,1082
2162,1082
2394,1082
2539,1082
2657,1082
2732,1082
2836,1082
87,1623
269,1623
480,1623
611,1623
684,1623
1375,1623
1479,1623
1687,1623
1811,1623
2253,1623
2595,1623
2650,1623
2791,1623
2993,1623
3212,1623
3328,1623
20,2164
100,2164
156,2164
243,2164
287,2164
429,2164
529,2164
626,2164
863,2164
1057,2164
1143,2164
1264,2164
1346,2164
1476,2164
2175,2164
2702,2164
2769,2164
42,541
292,541
364,541
446,541
679,541
738,541
1191,541
1354,541
1624,541
1806,541
2276,541
2324,541
2441,541
3219,541
3268,541
505,1082
935,1082
1064,1082
1373,1082
1396,1082
1525,1082
1618,1082
1690,1082
1770,1082
2231,1082
2428,1082
2792,1082
2895,1082
2972,1082
3043,1082
3139,1082
3194,1082
3255,1082
3318,1082
3365,1082
123,1623
730,1623
766,1623
928,1623
1074,1623
1559,1623
1764,1623
1986,1623
2121,1623
2365,1623
2409,1623
2498,1623
2876,1623
3145,1623
734,2164
799,2164
975,2164
1423,2164
1550,2164
1840,2164
1711,2164
2005,2164
2064,2164
2367,2164
2483,2164
2597,2164
2646,2164
2910,2164
3012,2164
3048,2164
3230,2164
3285,2164
3361,2164
