206,541
271,541
769,541
884,541
1017,541
1282,541
1370,541
1465,541
1784,541
1924,541
2085,541
2404,541
2490,541
2619,541
2850,541
2987,541
121,1082
195,1082
511,1082
634,1082
729,1082
873,1082
1128,1082
1175,1082
1340,1082
1454,1082
1523,1082
1630,1082
2028,1082
2298,1082
2434,1082
3036,1082
3375,1082
19,1623
185,1623
631,1623
931,1623
1323,1623
1377,1623
1455,1623
1770,1623
1944,1623
2114,1623
2194,1623
2759,1623
3287,1623
150,2164
590,2164
719,2164
834,2164
939,2164
1004,2164
1080,2164
1492,2164
2012,2164
2527,2164
2692,2164
2837,2164
3224,2164
36,541
89,541
338,541
404,541
535,541
599,541
664,541
713,541
1172,541
1607,541
1713,541
1817,541
2202,541
2322,541
2811,541
3094,541
3187,541
3280,541
3331,541
1868,1082
2098,1082
2225,1082
2373,1082
2523,1082
2544,1082
2743,1082
2855,1082
2893,1082
3282,1082
360,1623
514,1623
732,1623
778,1623
1112,1623
1210,1623
1709,1623
1832,1623
2259,1623
2282,1623
2487,1623
2555,1623
2938,1623
3098,1623
3367,1623
222,2164
277,2164
385,2164
514,2164
1349,2164
1269,2164
1294,2164
1658,2164
1749,2164
1942,2164
2075,2164
2381,2164
2441,2164
3018,2164
3308,2164
