119,541
183,541
281,541
503,541
578,541
959,541
1157,541
1382,541
1726,541
1851,541
2030,541
2238,541
3098,541
3302,541
476,1082
674,1082
797,1082
855,1082
1090,1082
1283,1082
1368,1082
1613,1082
2083,1082
2957,1082
3335,1082
225,1623
663,1623
1443,1623
1547,1623
2739,1623
3234,1623
41,2164
240,2164
415,2164
478,2164
653,2164
932,2164
1052,2164
1299,2164
1519,2164
1676,2164
1877,2164
1936,2164
2023,2164
2227,2164
2329,2164
2679,2164
2737,2164
2801,2164
2983,2164
400,541
647,541
732,541
1036,541
1231,541
1307,541
1521,541
1673,541
1978,541
2401,541
2426,541
2582,541
2644,541
2777,541
3050,541
2993,541
3198,541
3234,541
72,1082
169,1082
374,1082
514,1082
637,1082
1011,1082
1208,1082
1709,1082
1853,1082
2284,1082
2401,1082
2479,1082
2568,1082
2680,1082
2777,1082
3039,1082
3166,1082
3238,1082
63,1623
313,1623
491,1623
520,1623
725,1623
831,1623
943,1623
1070,1623
1157,1623
1290,1623
1328,1623
1478,1623
1686,1623
1821,1623
1853,1623
1982,1623
2212,1623
2288,1623
2392,1623
2502,1623
2574,1623
3001,1623
3048,1623
3380,1623
702,2164
804,2164
757,2164
1081,2164
1244,2164
1383,2164
1603,2164
1758,2164
1815,2164
2458,2164
2508,2164
2644,2164
3115,2164
3240,2164
3268,2164
3373,2164
