678,541
882,541
977,541
1440,541
1561,541
1853,541
3051,541
3210,541
467,1082
992,1082
1119,1082
1291,1082
1973,1082
2039,1082
2202,1082
2640,1082
2822,1082
22,1623
862,1623
1131,1623
1304,1623
1598,1623
1869,1623
1995,1623
2265,1623
2323,1623
2572,1623
2732,1623
3070,1623
511,2164
574,2164
805,2164
1578,2164
1692,2164
1791,2164
1994,2164
2064,2164
2966,2164
3087,2164
3148,2164
3205,2164
3336,2164
114,541
247,541
288,541
425,541
467,541
525,541
725,541
1178,541
1235,541
1328,541
1383,541
1622,541
1694,541
1918,541
1958,541
2071,541
2181,541
2272,541
2333,541
2367,541
2390,541
2525,541
2561,541
2675,541
2830,541
2921,541
3111,541
3259,541
161,1082
275,1082
313,1082
385,1082
590,1082
789,1082
1161,1082
1411,1082
1557,1082
1768,1082
2301,1082
2405,1082
2468,1082
2965,1082
3067,1082
3105,1082
3227,1082
3354,1082
85,1623
197,1623
300,1623
368,1623
482,1623
541,1623
728,1623
670,1623
950,1623
1055,1623
1337,1623
1451,1623
1478,1623
1739,1623
2060,1623
2200,1623
2876,1623
2950,1623
3204,1623
3242,1623
57,2164
192,2164
324,2164
415,2164
647,2164
692,2164
766,2164
1062,2164
1161,2164
1210,2164
1351,2164
1385,2164
1453,2164
1502,2164
2210,2164
2346,2164
2460,2164
2667,2164
2737,2164
2766,2164
2876,2164
