148,541
273,541
350,541
920,541
1077,541
1146,541
1367,541
1719,541
1826,541
2488,541
2584,541
2899,541
2976,541
3145,541
17,1082
140,1082
236,1082
454,1082
577,1082
680,1082
751,1082
840,1082
1204,1082
1443,1082
1527,1082
1571,1082
1677,1082
1836,1082
1947,1082
2178,1082
2609,1082
3032,1082
238,1623
525,1623
1134,1623
1348,1623
1528,1623
1708,1623
1779,1623
2780,1623
2882,1623
3087,1623
3289,1623
800,2164
912,2164
1170,2164
1452,2164
1727,2164
1853,2164
2070,2164
2309,2164
2691,2164
2821,2164
2984,2164
3277,2164
80,541
220,541
465,541
571,541
634,541
679,541
751,541
785,541
973,541
1301,541
1495,541
1533,541
2016,541
2094,541
2288,541
2384,541
2354,541
2800,541
3314,541
973,1082
1079,1082
1121,1082
2276,1082
2390,1082
2559,1082
2769,1082
2851,1082
3170,1082
3276,1082
3329,1082
336,1623
372,1623
666,1623
789,1623
857,1623
1049,1623
1239,1623
1931,1623
1997,1623
2049,1623
2502,1623
3029,1623
3126,1623
163,2164
243,2164
417,2164
444,2164
594,2164
715,2164
857,2164
1028,2164
1074,2164
1639,2164
2214,2164
2456,2164
2500,2164
2565,2164
2912,2164
3077,2164
3164,2164
3325,2164
2551,1664
2269,1664
1328,2164
