29,541
391,541
619,541
761,541
833,541
963,541
1497,541
2311,541
2513,541
2978,541
3076,541
3173,541
46,1082
158,1082
251,1082
325,1082
386,1082
473,1082
562,1082
914,1082
1078,1082
1129,1082
1786,1082
2219,1082
2349,1082
2667,1082
2727,1082
2867,1082
3289,1082
59,1623
179,1623
526,1623
647,1623
745,1623
1218,1623
1442,1623
1582,1623
1868,1623
2004,1623
2082,1623
2198,1623
2344,1623
2982,1623
3230,1623
323,2164
1223,2164
1437,2164
1806,2164
2367,2164
2555,2164
2655,2164
2816,2164
3284,2164
199,541
262,541
571,541
721,541
1121,541
1187,541
1252,541
1358,541
1624,541
1802,541
1861,541
1897,541
2098,541
2231,541
2415,541
2661,541
2794,541
3223,541
3306,541
812,1082
1208,1082
1271,1082
1343,1082
1421,1082
1478,1082
1519,1082
1868,1082
1958,1082
2039,1082
2280,1082
2544,1082
2815,1082
3149,1082
3084,1082
294,1623
816,1623
867,1623
903,1623
948,1623
1053,1623
1252,1623
1394,1623
1732,1623
1667,1623
2221,1623
2443,1623
2589,1623
2648,1623
2716,1623
2758,1623
2902,1623
3077,1623
85,2164
266,2164
450,2164
548,2164
632,2164
749,2164
846,2164
924,2164
1174,2164
1290,2164
1552,2164
1597,2164
1698,2164
2062,2164
2195,2164
2445,2164
2711,2164
2902,2164
3008,2164
3096,2164
3137,2164
3242,2164
