459,541
496,541
606,541
744,541
838,541
1157,541
1258,541
1371,541
1633,541
1889,541
2244,541
2318,541
2413,541
2808,541
3107,541
357,1082
582,1082
767,1082
1179,1082
1325,1082
1782,1082
1895,1082
1978,1082
2275,1082
2429,1082
2650,1082
2797,1082
3008,1082
400,1623
743,1623
928,1623
1281,1623
1392,1623
1464,1623
1647,1623
2018,1623
2133,1623
2200,1623
2390,1623
2792,1623
2877,1623
3322,1623
108,2164
281,2164
502,2164
819,2164
1052,2164
1262,2164
1395,2164
1561,2164
1716,2164
1810,2164
2083,2164
2218,2164
2313,2164
2565,2164
3189,2164
3262,2164
3338,2164
121,541
345,541
389,541
977,541
1032,541
1491,541
1713,541
1810,541
1961,541
2037,541
2563,541
2726,541
2910,541
3018,541
3183,541
3321,541
63,1082
167,1082
677,1082
857,1082
977,1082
1091,1082
1404,1082
1506,1082
1607,1082
1696,1082
2109,1082
2244,1082
2532,1082
2595,1082
3124,1082
3153,1082
3302,1082
3371,1082
146,1623
239,1623
273,1623
535,1623
654,1623
840,1623
1058,1623
1148,1623
1711,1623
1749,1623
1897,1623
2551,1623
2633,1623
2599,1623
3003,1623
3156,1623
3238,1623
11,2164
220,2164
336,2164
573,2164
651,2164
882,2164
1324,2164
1963,2164
2441,2164
2650,2164
2815,2164
2898,2164
2993,2164
3118,2164
