17,541
310,541
402,541
597,541
666,541
1229,541
1741,541
2188,541
2342,541
2448,541
2547,541
2645,541
2757,541
64,1082
544,1082
655,1082
755,1082
819,1082
909,1082
1025,1082
1090,1082
1586,1082
1993,1082
2032,1082
2817,1082
2972,1082
3053,1082
3150,1082
3257,1082
23,1623
239,1623
387,1623
724,1623
820,1623
982,1623
1074,1623
1401,1623
1509,1623
1621,1623
1839,1623
2414,1623
2512,1623
3248,1623
187,2164
253,2164
368,2164
434,2164
519,2164
615,2164
700,2164
923,2164
1059,2164
1189,2164
1307,2164
1493,2164
1668,2164
1901,2164
2608,2164
3061,2164
3210,2164
3293,2164
135,541
833,541
909,541
1038,541
1091,541
1339,541
1485,541
1597,541
1671,541
1844,541
1897,541
2064,541
2891,541
2927,541
3052,541
3278,541
3335,541
205,1082
269,1082
412,1082
505,1082
1212,1082
1237,1082
1423,1082
1671,1082
1849,1082
2187,1082
2225,1082
2381,1082
2456,1082
2487,1082
2578,1082
2667,1082
121,1623
514,1623
586,1623
867,1623
1320,1623
1978,1623
2096,1623
2142,1623
2337,1623
2652,1623
2697,1623
2760,1623
2830,1623
2876,1623
2912,1623
3077,1623
3120,1623
131,2164
742,2164
861,2164
1003,2164
1421,2164
1601,2164
1931,2164
2132,2164
2187,2164
2248,2164
2377,2164
2462,2164
2494,2164
2741,2164
2862,2164
2917,2164
3126,2164
