168,541
282,541
493,541
1082,541
1352,541
1582,541
1855,541
2074,541
2214,541
2312,541
2409,541
2616,541
2735,541
2946,541
3174,541
3249,541
3350,541
34,1082
385,1082
490,1082
611,1082
823,1082
1157,1082
1226,1082
1443,1082
2218,1082
2308,1082
2367,1082
2543,1082
3226,1082
31,1623
135,1623
244,1623
321,1623
796,1623
993,1623
1080,1623
1148,1623
1260,1623
1425,1623
1554,1623
1861,1623
1912,1623
2051,1623
2556,1623
2603,1623
2775,1623
3180,1623
112,2164
189,2164
421,2164
569,2164
1441,2164
1517,2164
2107,2164
2636,2164
2695,2164
3222,2164
455,541
603,541
696,541
873,541
1239,541
1267,541
1474,541
1796,541
1904,541
2853,541
3014,541
3037,541
106,1082
195,1082
675,1082
711,1082
907,1082
1053,1082
1324,1082
1529,1082
1582,1082
1696,1082
1810,1082
1939,1082
1980,1082
2041,1082
2633,1082
2673,1082
2800,1082
2868,1082
2988,1082
3092,1082
3120,1082
3304,1082
3371,1082
465,1623
525,1623
630,1623
704,1623
1622,1623
1791,1623
2214,1623
2284,1623
2420,1623
2914,1623
3043,1623
3308,1623
3373,1623
279,2164
351,2164
704,2164
755,2164
903,2164
1026,2164
1062,2164
1140,2164
1214,2164
1339,2164
1626,2164
1665,2164
1789,2164
1739,2164
1937,2164
1990,2164
2149,2164
2272,2164
2390,2164
2508,2164
2779,2164
2828,2164
2944,2164
3096,2164
3158,2164
