231,541
431,541
574,541
672,541
758,541
930,541
1031,541
1308,541
1403,541
1510,541
1569,541
1728,541
2044,541
2449,541
2689,541
2776,541
3079,541
3219,541
3318,541
232,1082
587,1082
685,1082
866,1082
929,1082
1035,1082
1132,1082
1349,1082
1472,1082
1611,1082
1700,1082
1931,1082
2443,1082
2543,1082
2606,1082
2691,1082
2878,1082
3021,1082
3259,1082
196,1623
406,1623
555,1623
1125,1623
1196,1623
1438,1623
1981,1623
2059,1623
2092,1623
2224,1623
2509,1623
2772,1623
2850,1623
2917,1623
2979,1623
461,2164
590,2164
699,2164
865,2164
959,2164
1068,2164
1279,2164
1495,2164
1769,2164
2174,2164
2269,2164
2461,2164
2790,2164
2908,2164
3080,2164
3158,2164
3301,2164
347,541
628,541
857,541
1700,541
1899,541
2145,541
2200,541
2248,541
2519,541
2984,541
154,1082
192,1082
309,1082
341,1082
512,1082
624,1082
1239,1082
1764,1082
2191,1082
2140,1082
2343,1082
2813,1082
2944,1082
3145,1082
296,1623
360,1623
654,1623
751,1623
895,1623
956,1623
1007,1623
1290,1623
1535,1623
1595,1623
1694,1623
1785,1623
1825,1623
1931,1623
2377,1623
2620,1623
2686,1623
3259,1623
3160,1623
106,2164
283,2164
332,2164
372,2164
1178,2164
1396,2164
1656,2164
1810,2164
1889,2164
1925,2164
2056,2164
2348,2164
2407,2164
2601,2164
2701,2164
