336,541
447,541
909,541
980,541
1139,541
1321,541
1596,541
2157,541
2237,541
2322,541
2388,541
2469,541
2658,541
2764,541
94,1082
210,1082
304,1082
513,1082
1018,1082
1594,1082
1878,1082
2254,1082
2336,1082
2416,1082
2483,1082
2610,1082
2734,1082
2922,1082
3077,1082
909,1623
1265,1623
1502,1623
1641,1623
2479,1623
3058,1623
3111,1623
3149,1623
3232,1623
83,2164
222,2164
907,2164
1217,2164
1357,2164
1463,2164
1527,2164
1609,2164
1968,2164
2053,2164
2160,2164
2420,2164
2607,2164
2669,2164
3096,2164
3323,2164
82,541
140,541
235,541
630,541
698,541
740,541
1478,541
1639,541
1813,541
1944,541
2013,541
2092,541
2853,541
3016,541
3151,541
3297,541
387,1082
571,1082
698,1082
897,1082
1106,1082
1227,1082
1282,1082
1415,1082
1457,1082
1715,1082
1965,1082
2045,1082
3354,1082
13,1623
74,1623
161,1623
131,1623
271,1623
330,1623
389,1623
550,1623
599,1623
736,1623
1060,1623
1106,1623
1151,1623
1700,1623
1743,1623
1899,1623
1999,1623
2052,1623
2191,1623
2807,1623
2938,1623
2972,1623
3122,1623
3323,1623
3380,1623
252,2164
362,2164
425,2164
660,2164
755,2164
1684,2164
1772,2164
1853,2164
2261,2164
2343,2164
2815,2164
2974,2164
3029,2164
