258,541
489,541
1250,541
1408,541
1604,541
1732,541
1807,541
1899,541
2335,541
2402,541
2473,541
2546,541
2781,541
3097,541
3227,541
354,1082
827,1082
1062,1082
1811,1082
2731,1082
2993,1082
3175,1082
165,1623
239,1623
340,1623
1485,1623
1547,1623
1662,1623
1957,1623
2417,1623
2744,1623
2946,1623
3067,1623
34,2164
98,2164
796,2164
1016,2164
1311,2164
1726,2164
2111,2164
2245,2164
2959,2164
3090,2164
55,541
330,541
431,541
546,541
662,541
730,541
816,541
844,541
988,541
1110,541
1343,541
1472,541
1973,541
2092,541
2147,541
2720,541
3016,541
173,1082
252,1082
467,1082
637,1082
873,1082
1134,1082
1222,1082
1337,1082
1385,1082
1567,1082
1684,1082
1992,1082
2026,1082
2189,1082
2350,1082
2409,1082
2665,1082
2807,1082
3079,1082
3297,1082
89,1623
510,1623
588,1623
738,1623
840,1623
973,1623
1106,1623
1140,1623
1273,1623
1753,1623
2259,1623
2307,1623
2830,1623
3225,1623
3329,1623
201,2164
260,2164
376,2164
474,2164
518,2164
704,2164
933,2164
1436,2164
1474,2164
1565,2164
1916,2164
2324,2164
2764,2164
2035,2164
2557,2164
2443,2164
3198,2164
3236,2164
3331,2164
