243,541
400,541
740,541
845,541
1109,541
2590,541
2885,541
3023,541
3228,541
136,1082
897,1082
1305,1082
1925,1082
2010,1082
2656,1082
2737,1082
2850,1082
2934,1082
3084,1082
3246,1082
3327,1082
324,1623
375,1623
655,1623
828,1623
1129,1623
1299,1623
1428,1623
1678,1623
1737,1623
2263,1623
2545,1623
3042,1623
3164,1623
3368,1623
219,2164
296,2164
495,2164
1176,2164
1258,2164
1374,2164
2810,2164
3176,2164
3273,2164
116,541
450,541
489,541
609,541
683,541
943,541
994,541
1055,541
1220,541
1423,541
1519,541
1472,541
1303,541
1743,541
1842,541
1912,541
2005,541
2153,541
2343,541
2441,541
2515,541
2627,541
2656,541
2762,541
3128,541
27,1082
245,1082
408,1082
546,1082
702,1082
992,1082
1055,1082
1102,1082
1189,1082
1267,1082
1506,1082
1599,1082
1730,1082
1762,1082
2162,1082
2189,1082
2343,1082
2426,1082
2470,1082
3022,1082
66,1623
133,1623
178,1623
516,1623
615,1623
753,1623
1015,1623
1574,1623
1899,1623
1980,1623
2136,1623
2176,1623
2350,1623
2464,1623
2699,1623
2845,1623
2879,1623
2957,1623
3299,1623
402,2164
541,2164
592,2164
723,2164
821,2164
1068,2164
1330,2164
1423,2164
1601,2164
1667,2164
1745,2164
1798,2164
1912,2164
2083,2164
2214,2164
2267,2164
2468,2164
2513,2164
2587,2164
2870,2164
3052,2164
3344,2164
