23,541
209,541
267,541
390,541
1001,541
1155,541
1252,541
1399,541
1491,541
1637,541
1905,541
1969,541
2026,541
2102,541
2204,541
2297,541
3097,541
271,1082
520,1082
669,1082
1205,1082
1491,1082
1697,1082
1735,1082
1855,1082
2020,1082
2387,1082
2583,1082
2904,1082
3022,1082
3108,1082
20,1623
183,1623
351,1623
617,1623
787,1623
859,1623
1228,1623
1562,1623
1657,1623
2628,1623
2734,1623
2836,1623
18,2164
210,2164
693,2164
812,2164
1028,2164
1118,2164
1207,2164
1265,2164
1325,2164
1417,2164
1606,2164
2143,2164
2238,2164
2604,2164
3090,2164
3169,2164
3221,2164
522,541
613,541
738,541
823,541
1328,541
1751,541
1810,541
2365,541
2407,541
2441,541
2557,541
2597,541
2675,541
2777,541
2838,541
2904,541
3063,541
3215,541
3346,541
34,1082
171,1082
233,1082
366,1082
463,1082
759,1082
802,1082
924,1082
1026,1082
1153,1082
1246,1082
1332,1082
2102,1082
2204,1082
2250,1082
2441,1082
2650,1082
2813,1082
3217,1082
3323,1082
3352,1082
250,1623
455,1623
950,1623
1032,1623
1083,1623
1387,1623
1430,1623
1904,1623
2121,1623
2191,1623
2269,1623
2502,1623
2542,1623
2874,1623
3054,1623
3130,1623
3242,1623
3312,1623
3359,1623
311,2164
275,2164
398,2164
486,2164
611,2164
859,2164
1648,2164
1717,2164
1842,2164
1895,2164
2060,2164
2466,2164
2762,2164
2840,2164
2934,2164
3031,2164
