130,541
236,541
359,541
465,541
531,541
619,541
754,541
859,541
921,541
1069,541
1531,541
1644,541
2106,541
2331,541
2476,541
3044,541
3111,541
155,1082
474,1082
596,1082
821,1082
1290,1082
1810,1082
1887,1082
2722,1082
2817,1082
2999,1082
3135,1082
3339,1082
388,1623
498,1623
689,1623
776,1623
859,1623
1174,1623
1553,1623
1627,1623
1918,1623
1964,1623
2068,1623
2208,1623
2727,1623
2913,1623
2989,1623
3139,1623
3243,1623
80,2164
325,2164
469,2164
812,2164
895,2164
978,2164
1132,2164
1228,2164
1394,2164
1486,2164
1935,2164
2049,2164
2148,2164
2437,2164
2591,2164
2702,2164
2817,2164
1208,541
1318,541
1379,541
1472,541
1597,541
1844,541
1916,541
2159,541
2208,541
2570,541
2610,541
2764,541
2859,541
3287,541
294,1082
353,1082
675,1082
747,1082
893,1082
971,1082
1102,1082
1423,1082
1521,1082
1555,1082
1707,1082
2011,1082
2077,1082
2164,1082
2231,1082
2369,1082
2420,1082
2574,1082
104,1623
271,1623
624,1623
1028,1623
1252,1623
1381,1623
1762,1623
1832,1623
2026,1623
2348,1623
2477,1623
2502,1623
2851,1623
216,2164
613,2164
651,2164
1074,2164
1652,2164
1599,2164
1739,2164
1859,2164
2310,2164
2946,2164
3052,2164
3086,2164
3147,2164
3268,2164
