25,541
195,541
311,541
612,541
1055,541
1723,541
1821,541
1955,541
2225,541
2468,541
2581,541
2700,541
2879,541
2953,541
3103,541
3217,541
3332,541
418,1082
696,1082
892,1082
1022,1082
1112,1082
1461,1082
1549,1082
1681,1082
1739,1082
1956,1082
2052,1082
2114,1082
2482,1082
2580,1082
3124,1082
3325,1082
160,1623
314,1623
525,1623
670,1623
1178,1623
1266,1623
1344,1623
1575,1623
1722,1623
1798,1623
2120,1623
2243,1623
2409,1623
2582,1623
2722,1623
2885,1623
2955,1623
3106,1623
3275,1623
16,2164
168,2164
352,2164
500,2164
929,2164
1038,2164
1515,2164
1643,2164
1843,2164
2154,2164
2246,2164
2415,2164
2841,2164
2989,2164
423,541
505,541
535,541
804,541
829,541
964,541
1007,541
1121,541
1201,541
1237,541
1322,541
2062,541
2123,541
2174,541
2269,541
2644,541
2741,541
3289,541
57,1082
283,1082
575,1082
641,1082
772,1082
808,1082
833,1082
1201,1082
1859,1082
2401,1082
2730,1082
2866,1082
2934,1082
3001,1082
3242,1082
3278,1082
66,1623
214,1623
423,1623
778,1623
943,1623
1017,1623
1519,1623
1912,1623
2030,1623
2496,1623
2646,1623
2792,1623
3344,1623
415,2164
624,2164
755,2164
791,2164
886,2164
848,2164
1248,2164
1277,2164
1430,2164
1489,2164
1906,2164
2033,2164
2068,2164
2635,2164
2733,2164
3149,2164
3259,2164
