163,541
547,541
755,541
1061,541
1144,541
1213,541
1332,541
1674,541
1789,541
1985,541
2099,541
2318,541
2506,541
2611,541
2663,541
2872,541
2978,541
60,1082
951,1082
1396,1082
1528,1082
1577,1082
1690,1082
1764,1082
1904,1082
2241,1082
2413,1082
2517,1082
2565,1082
2644,1082
90,1623
330,1623
432,1623
531,1623
911,1623
994,1623
1141,1623
1646,1623
2193,1623
2564,1623
2751,1623
3136,1623
3322,1623
186,2164
287,2164
551,2164
775,2164
908,2164
1059,2164
1145,2164
1281,2164
1333,2164
1567,2164
1888,2164
1988,2164
2048,2164
271,541
372,541
914,541
890,541
992,541
1383,541
1447,541
1580,541
1857,541
2052,541
2174,541
2354,541
2574,541
2796,541
3234,541
3327,541
3031,541
241,1082
315,1082
537,1082
692,1082
734,1082
979,1082
1064,1082
1242,1082
1954,1082
1986,1082
2100,1082
2136,1082
2312,1082
2675,1082
2883,1082
2942,1082
3094,1082
3194,1082
3225,1082
171,1623
205,1623
658,1623
1227,1623
1436,1623
1299,1623
1525,1623
1550,1623
1722,1623
1753,1623
1912,1623
1948,1623
2104,1623
2274,1623
2420,1623
2680,1623
2792,1623
2840,1623
2889,1623
2972,1623
3194,1623
40,2168
362,2168
806,2168
1772,2168
2142,2168
2242,2168
2291,2168
2515,2168
2703,2168
2821,2168
2938,2168
3052,2168
3219,2168
3299,2168
