15,541
121,541
188,541
401,541
510,541
1137,541
1430,541
1680,541
2165,541
2243,541
2320,541
2419,541
3093,541
3146,541
254,1082
325,1082
645,1082
717,1082
913,1082
959,1082
1184,1082
1246,1082
1342,1082
1487,1082
1596,1082
1761,1082
2008,1082
2379,1082
2481,1082
15,1623
330,1623
565,1623
939,1623
1362,1623
1564,1623
1616,1623
1681,1623
1875,1623
2288,1623
2439,1623
2507,1623
2589,1623
3034,1623
3183,1623
65,2164
149,2164
605,2164
667,2164
941,2164
1352,2164
1488,2164
1709,2164
1797,2164
1887,2164
2015,2164
2168,2164
2574,2164
2683,2164
3018,2164
273,541
624,541
747,541
842,541
926,541
1000,541
1220,541
1368,541
1584,541
1806,541
2022,541
2043,541
2532,541
2737,541
2883,541
3221,541
3259,541
140,1082
427,1082
525,1082
810,1082
1070,1082
1825,1082
2064,1082
2183,1082
2601,1082
2788,1082
2868,1082
2959,1082
3027,1082
3206,1082
199,1623
250,1623
495,1623
670,1623
613,1623
734,1623
861,1623
907,1623
1123,1623
1267,1623
1430,1623
1457,1623
1796,1623
2028,1623
2073,1623
2481,1623
2735,1623
2883,1623
2936,1623
3293,1623
412,2164
525,2164
829,2164
1051,2164
1100,2164
1237,2164
1290,2164
1552,2164
1923,2164
2200,2164
2286,2164
2441,2164
2498,2164
2847,2164
2974,2164
3113,2164
3219,2164
3308,2164
