22,541
105,541
273,541
391,541
633,541
716,541
807,541
1032,541
1265,541
1314,541
1365,541
2121,541
2293,541
2595,541
3215,541
3258,541
1152,1082
1341,1082
1768,1082
1836,1082
1941,1082
2175,1082
2262,1082
2335,1082
2523,1082
2593,1082
2800,1082
2930,1082
3142,1082
3266,1082
545,1623
743,1623
1219,1623
1574,1623
1676,1623
1759,1623
2366,1623
2704,1623
110,2164
408,2164
592,2164
655,2164
989,2164
1326,2164
1472,2164
1523,2164
1611,2164
2600,2164
3054,2164
3151,2164
489,541
1134,541
1172,541
1453,541
1565,541
1711,541
1779,541
1878,541
1982,541
2456,541
2673,541
2747,541
2777,541
2902,541
2967,541
3037,541
3149,541
112,1082
167,1082
254,1082
461,1082
620,1082
709,1082
747,1082
893,1082
1072,1082
1411,1082
1607,1082
1677,1082
2071,1082
2849,1082
2982,1082
72,1623
302,1623
343,1623
448,1623
833,1623
888,1623
979,1623
1049,1623
1529,1623
1846,1623
2056,1623
2269,1523
2441,1623
2519,1623
2597,1623
2807,1623
2908,1623
2959,1623
3052,1623
3158,1623
3287,1623
195,2164
514,2164
785,2164
1117,2164
1159,2164
1254,2164
1656,2164
1853,2164
2026,2164
2197,2164
2223,2164
2259,2164
2350,2164
2447,2164
2491,2164
2745,2164
2804,2164
2904,2164
3321,2164
