916,541
1000,541
1084,541
1162,541
1294,541
1560,541
1802,541
1915,541
2182,541
2464,541
2524,541
2658,541
2772,541
2954,541
3222,541
321,1082
420,1082
647,1082
719,1082
1822,1082
1926,1082
2059,1082
2197,1082
2310,1082
2558,1082
2668,1082
2889,1082
2934,1082
3230,1082
143,1623
392,1623
595,1623
1320,1623
1609,1623
2191,1623
2493,1623
2554,1623
3030,1623
3255,1623
54,2164
385,2164
570,2164
711,2164
998,2164
1206,2164
1292,2164
1543,2164
2185,2164
2383,2164
2560,2164
2663,2164
2752,2164
2837,2164
2978,2164
19,541
57,541
118,541
214,541
247,541
345,541
472,541
575,541
634,541
736,541
757,541
1332,541
1394,541
1472,541
1973,541
2009,541
2085,541
2343,541
2620,541
2718,541
3014,541
3145,541
3287,541
19,1082
165,1082
237,1082
510,1082
802,1082
840,1082
988,1082
914,1082
1068,1082
1296,1082
1373,1082
1565,1082
1645,1082
2001,1082
2107,1082
2386,1082
2430,1082
3005,1082
3346,1082
19,1623
522,1623
552,1623
666,1623
772,1623
846,1623
897,1623
1022,1623
1053,1623
1098,1623
1172,1623
1436,1623
1510,1623
1802,1623
1899,1623
2007,1623
2348,1623
2684,1623
2716,1623
2851,1623
2891,1623
2967,1623
3181,1623
203,2164
148,2164
448,2164
503,2164
609,2164
1121,2164
1426,2164
1654,2164
1781,2164
2028,2164
2092,2164
2310,2164
2252,2164
3075,2164
3200,2164
3255,2164
3329,2164
